network,method,variant_index,variation_seed,uncertainty,proportion_edges,done
pud,equalize,127,361549895,0.1,0.06826019031637856,True
pud,equalize,128,1073495796,0.1,0.06177491172353903,True
pud,equalize,129,3197721476,0.1,0.02121039220197726,True
pud,equalize,130,2412463876,0.1,0.06339737091891272,True
pud,equalize,131,4240677385,0.1,0.07311448767301393,True
pud,equalize,132,1134082547,0.1,0.047956426237645136,True
pud,equalize,133,638484901,0.1,0.0666031937186571,True
pud,equalize,134,4058558847,0.1,0.0889686048750151,True
pud,equalize,135,183508060,0.1,0.042133500747980446,True
pud,equalize,136,383159136,0.1,0.025088034331065767,True
pud,equalize,137,1966424468,0.1,0.0876100620497797,True
pud,equalize,138,1215945211,0.1,0.058668801105308616,True
pud,equalize,139,622074854,0.1,0.09808388796068523,True
pud,equalize,140,1587377680,0.1,0.02864940361760462,True
pud,equalize,141,4266998547,0.1,0.00512415513906378,True
pud,equalize,142,3074316470,0.1,0.020081172577704667,True
pud,equalize,143,2390280514,0.1,0.07434661871082034,True
pud,equalize,144,497401273,0.1,0.07489541407077156,True
pud,equalize,145,1898654125,0.1,0.06282199745501306,True
pud,equalize,146,1766297561,0.1,0.012852520611264984,True
pud,equalize,147,1109364375,0.1,0.08839388922672609,True
pud,equalize,148,1879861553,0.1,0.07300309605477316,True
pud,equalize,149,1229431070,0.1,0.051807551408368735,True
pud,equalize,150,3726383545,0.1,0.06798921436689707,True
pud,equalize,151,3665444437,0.1,0.020324221633661366,True
pud,equalize,152,2371775688,0.1,0.0514243311413386,True
pud,equalize,153,140523997,0.1,0.011756860369481804,True
pud,equalize,154,2404303841,0.1,0.06330307541889481,True
pud,equalize,155,3151427691,0.1,0.02729894269144019,True
pud,equalize,156,4132814823,0.1,0.08488119341697363,True
pud,equalize,157,2441519920,0.1,0.06316994976545647,True
pud,equalize,158,2437716719,0.1,0.04403563419624495,True
pud,equalize,159,3952258836,0.1,0.038738101574683596,True
pud,equalize,160,374562835,0.1,0.06851118124860382,True
pud,equalize,161,3663571101,0.1,0.017767683831166215,True
pud,equalize,162,2930732672,0.1,0.038361145942607124,True
pud,equalize,163,772136792,0.1,0.04618827305093448,True
pud,equalize,164,3133628973,0.1,0.007261891662794584,True
pud,equalize,165,1591634397,0.1,0.034477034935747455,True
pud,equalize,166,86697024,0.1,0.007271258529612291,True
pud,equalize,167,906437054,0.1,0.0010769769928426042,True
pud,equalize,168,925917319,0.1,0.06553326802338486,True
pud,equalize,169,3938075395,0.1,0.07009816820537539,True
pud,equalize,170,2096597201,0.1,0.0860157192111416,True
pud,equalize,171,1618999664,0.1,0.04060472551763612,True
pud,equalize,172,3772554498,0.1,0.017720122192936262,True
pud,equalize,173,1104457018,0.1,0.07122976298563795,True
pud,equalize,174,3467495008,0.1,0.039449450664249576,True
pud,equalize,175,4102453064,0.1,0.08199847321088767,True
pud,equalize,176,3975407736,0.1,0.044274148611617284,True
pud,equalize,177,375422305,0.1,0.05909967682323695,True
pud,equalize,178,4040062163,0.1,0.03322591678425642,True
pud,equalize,179,704558662,0.1,0.06422618176821952,True
pud,equalize,180,4146926382,0.1,0.09382149917662862,True
pud,equalize,181,1382821302,0.1,0.029116819409044092,True
pud,equalize,182,3262272377,0.1,0.09816148863871949,True
pud,equalize,183,2334218910,0.1,0.0027089777516695725,True
pud,equalize,184,3662184601,0.1,0.021317095669558295,True
pud,equalize,185,235884821,0.1,0.07052673531046393,True
pud,equalize,186,1034653939,0.1,0.012809449232353776,True
pud,equalize,187,3901688287,0.1,0.0177728010397747,True
pud,equalize,188,4200733706,0.1,0.08021357606033186,True
pud,equalize,189,1840753187,0.1,0.046193908825112484,True
pud,equalize,190,877513915,0.1,0.03075586893311698,True
pud,equalize,191,2067637497,0.1,0.061536633265587226,True
pud,equalize,192,3872948141,0.1,0.032136260277804356,True
pud,equalize,193,3400795745,0.1,0.01656997515327151,True
pud,equalize,194,651377027,0.1,0.059155127521877474,True
pud,equalize,195,832915364,0.1,0.09443073388592456,True
pud,equalize,196,2223955368,0.1,0.023488716399348165,True
pud,equalize,197,519223295,0.1,0.025403443013534845,True
pud,equalize,198,1061439420,0.1,0.029709119827145903,True
pud,equalize,199,1692116202,0.1,0.020919931745135567,True
pud,equalize,200,3835883108,0.1,0.07736158987477276,True
pud,equalize,201,3836234893,0.1,0.010282216771545295,True
pud,equalize,202,89421150,0.1,0.028910810356013318,True
pud,equalize,203,2168891693,0.1,0.07463286281508476,True
pud,equalize,204,1035104264,0.1,0.07224250948958179,True
pud,equalize,205,1954186437,0.1,0.08445233482598707,True
pud,equalize,206,1400107286,0.1,0.06189397576839334,True
pud,equalize,207,2564441398,0.1,0.039510883650428257,True
pud,equalize,208,1868253396,0.1,0.03313270698041648,True
pud,equalize,209,1763809533,0.1,0.02925686018004835,True
pud,equalize,210,1212259565,0.1,0.07149137384000445,True
pud,equalize,211,3731169007,0.1,0.07551345340009623,True
pud,equalize,212,3176045846,0.1,0.07227408323810125,True
pud,equalize,213,2069513108,0.1,0.003015239333777664,True
pud,equalize,214,1451243765,0.1,0.08495583720553355,True
pud,equalize,215,3541916308,0.1,0.07070318188779874,True
pud,equalize,216,2967821484,0.1,0.0395175619957172,True
pud,equalize,217,2088687517,0.1,0.0036623612480518597,True
pud,equalize,218,1265996319,0.1,0.019783350774552934,True
pud,equalize,219,759353394,0.1,0.013418762099270388,True
pud,equalize,220,2502610830,0.1,0.06819165301014239,True
pud,equalize,221,3012878523,0.1,0.08864776704325288,True
pud,equalize,222,2682738145,0.1,0.023091858044859526,True
pud,equalize,223,3425058992,0.1,0.014125052253571857,True
pud,equalize,224,1895238060,0.1,0.00831814842096693,True
pud,equalize,225,4281112653,0.1,0.01429786754631739,True
pud,equalize,226,2137582480,0.1,0.006369545162123092,True
pud,equalize,227,3579109950,0.1,0.061367768095176134,True
pud,equalize,228,4186327318,0.1,0.04847316158110544,True
pud,equalize,229,1230675213,0.1,0.048685139679534,True
pud,equalize,230,1716101009,0.1,0.0210799868430854,True
pud,equalize,231,3825118000,0.1,0.05187772059537476,True
pud,equalize,232,3203960157,0.1,0.049145402418567935,True
pud,equalize,233,3677647175,0.1,0.020670482944297644,True
pud,equalize,234,1419578499,0.1,0.06470425755423864,True
pud,equalize,235,3608621397,0.1,0.09629573849418097,True
pud,equalize,236,1435327369,0.1,0.08588117911788676,True
pud,equalize,237,3062506526,0.1,0.09096810328266891,True
pud,equalize,238,227518980,0.1,0.09738824021766884,True
pud,equalize,239,3671288332,0.1,0.048400632212929486,True
pud,equalize,240,118919131,0.1,0.03905627973188062,True
pud,equalize,241,1169971708,0.1,0.09270480616393655,True
pud,equalize,242,2961487395,0.1,0.07583199987570821,True
pud,equalize,243,1086809435,0.1,0.01985502844952346,True
pud,equalize,244,3651036049,0.1,0.08770424960265012,True
pud,equalize,245,4216350517,0.1,0.08566473494296088,True
pud,equalize,246,1266500712,0.1,0.015188154458533455,True
pud,equalize,247,4202840010,0.1,0.06305527548185669,True
pud,equalize,248,1340364565,0.1,0.06682945953899964,True
pud,equalize,249,3395907033,0.1,0.03699590351517854,True
pud,equalize,250,1266461965,0.1,0.09833421637319095,True
pud,equalize,251,94316920,0.1,0.015503719170848963,True
pud,equalize,252,1262457907,0.1,0.08102248353945174,True
pud,equalize,253,89107788,0.1,0.06326583034170244,True
pud,equalize,254,131291004,0.1,0.07956427885182166,True
pud,equalize,255,4276463112,0.1,0.07619591620300654,True
pud,equalize,256,3924265369,0.1,0.09422485916735006,True
pud,equalize,257,1331493571,0.1,0.05756552139523446,True
pud,equalize,258,1840275924,0.1,0.0491076834841016,True
pud,equalize,259,2459635626,0.1,0.05659959360819492,True
pud,equalize,260,532578321,0.1,0.08481390240341352,True
pud,equalize,261,808986826,0.1,0.028981387154997176,True
pud,equalize,262,173661989,0.1,0.006800830907585343,True
pud,equalize,263,432093035,0.1,0.07059154822890167,True
pud,equalize,264,3437594964,0.1,0.002040110559707875,True
pud,equalize,265,3027795476,0.1,0.08270722806740544,True
pud,equalize,266,4156286344,0.1,0.051767911897721945,True
pud,equalize,267,890194685,0.1,0.0684494637835181,True
pud,equalize,268,2165208197,0.1,0.0008790370542458682,True
pud,equalize,269,206355232,0.1,0.022839336055867424,True
pud,equalize,270,1537466211,0.1,0.06043945969870146,True
pud,equalize,271,3588072493,0.1,0.0693773025681997,True
pud,equalize,272,1954909942,0.1,0.0595229903867219,True
pud,equalize,273,3577211847,0.1,0.0644249337274932,True
pud,equalize,274,3711757587,0.1,0.018608835489161268,True
pud,equalize,275,2009904896,0.1,0.042106558697683566,True
pud,equalize,276,1395218105,0.1,0.029808094547547948,True
pud,equalize,277,2672543414,0.1,0.004723743110021473,True
pud,equalize,278,3904721480,0.1,0.006126776812645951,True
pud,equalize,279,1742214676,0.1,0.032388953376791284,True
pud,equalize,280,2132168486,0.1,0.09656327908853429,True
pud,equalize,281,405180691,0.1,0.05617903514343956,True
pud,equalize,282,156164051,0.1,0.03111911467526304,True
pud,equalize,283,489077732,0.1,0.06646262368553706,True
pud,equalize,284,747176536,0.1,0.01702338365427061,True
pud,equalize,285,553501737,0.1,0.067459647221644,True
pud,equalize,286,1943720494,0.1,0.05597016777225853,True
pud,equalize,287,2052823653,0.1,0.04621393919858772,True
pud,equalize,288,480215227,0.1,0.011279188947196539,True
pud,equalize,289,1610008610,0.1,0.026913169824224894,True
pud,equalize,290,1471681348,0.1,0.08879227407938606,True
pud,equalize,291,1866727212,0.1,0.05805241352735496,True
pud,equalize,292,5496286,0.1,0.00012227641209179297,True
pud,equalize,293,1480273931,0.1,0.05255418760507557,True
pud,equalize,294,80251918,0.1,0.014559673120116813,True
pud,equalize,295,2440714217,0.1,0.03378261325503786,True
pud,equalize,296,3651410101,0.1,0.046492960109035156,True
pud,equalize,297,4269101784,0.1,0.011143954513727529,True
pud,equalize,298,1940047862,0.1,0.0971338245022621,True
pud,equalize,299,3549672097,0.1,0.056281161581543615,True
pud,equalize,300,563840879,0.1,0.04691947841499905,True
pud,equalize,301,587007916,0.1,6.844610478978774e-05,True
pud,equalize,302,16014567,0.1,0.05436793259492665,True
pud,equalize,303,263471076,0.1,0.09313610120229572,True
pud,equalize,304,3925536920,0.1,7.372741543496542e-05,True
pud,equalize,305,4238328423,0.1,0.022301331318373665,True
pud,equalize,306,4231036678,0.1,0.09007468348315603,True
pud,equalize,307,345380088,0.1,0.005841228344372596,True
pud,equalize,308,1435178576,0.1,0.09920172615197312,True
pud,equalize,309,2946939197,0.1,0.06642251229992467,True
pud,equalize,310,2380190023,0.1,0.0875613441615894,True
pud,equalize,311,3624043364,0.1,0.09684375561002817,True
pud,equalize,312,957900675,0.1,0.0848600923870218,True
pud,equalize,313,3627330312,0.1,0.07228737190690673,True
pud,equalize,314,1612263816,0.1,0.0965865661757101,True
pud,equalize,315,3385343823,0.1,0.07481351720403757,True
pud,equalize,316,3949695860,0.1,0.02370012691626794,True
pud,equalize,317,914146259,0.1,0.031938773884298666,True
pud,equalize,318,3172019307,0.1,0.030031521860462065,True
pud,equalize,319,2064377550,0.1,0.020268287058951475,True
pud,equalize,320,3954325462,0.1,0.0345995805743899,True
pud,equalize,321,956704917,0.1,0.05149574235164606,True
pud,equalize,322,3935372278,0.1,0.07571199808197408,True
pud,equalize,323,1847417839,0.1,0.07868534373649193,True
pud,equalize,324,1384079887,0.1,0.05969061476858356,True
pud,equalize,325,3515664485,0.1,0.07469015201278792,True
pud,equalize,326,1263912715,0.1,0.07683741424997016,True
pud,equalize,327,2483672797,0.1,0.06916736899923528,True
pud,equalize,328,1118503955,0.1,0.09086087902824755,True
pud,equalize,329,3111701045,0.1,0.0912857443970439,True
pud,equalize,330,1710320154,0.1,0.035439806805224426,True
pud,equalize,331,3829891138,0.1,0.012657790023825832,True
pud,equalize,332,912221780,0.1,0.09869093195860176,True
pud,equalize,333,3009694632,0.1,0.02645956932147321,True
pud,equalize,334,3903931876,0.1,0.07567994017439666,True
pud,equalize,335,3550678866,0.1,0.05897862702738173,True
pud,equalize,336,4217179043,0.1,0.07366605112819175,True
pud,equalize,337,206644150,0.1,0.07662418472339357,True
pud,equalize,338,3511399507,0.1,0.0064868507980225705,True
pud,equalize,339,1115661602,0.1,0.08910289055773979,True
pud,equalize,340,868213842,0.1,0.021462398416441764,True
pud,equalize,341,70275968,0.1,0.021064475577921828,True
pud,equalize,342,803510867,0.1,0.039820624609830824,True
pud,equalize,343,701054645,0.1,0.026439524351305477,True
pud,equalize,344,2676237602,0.1,0.03301746320187029,True
pud,equalize,345,3209986879,0.1,0.008137048221604172,True
pud,equalize,346,3742012564,0.1,0.023363015580901092,True
pud,equalize,347,3372298797,0.1,0.07673663064035867,True
pud,equalize,348,906547379,0.1,0.09504204803689485,True
pud,equalize,349,2094650976,0.1,0.06978730488225271,True
pud,equalize,350,1502560929,0.1,0.07923938992051124,True
pud,equalize,351,27124491,0.1,0.06819534006230892,True
pud,equalize,352,1918295659,0.1,0.08332331679997662,True
pud,equalize,353,2207693436,0.1,0.043045163760710214,True
pud,equalize,354,4135549650,0.1,0.08673568572097792,True
pud,equalize,355,4287979704,0.1,0.0627227932239691,True
pud,equalize,356,1787337846,0.1,0.01428624849929716,True
pud,equalize,357,2860388570,0.1,0.06337999446229554,True
pud,equalize,358,4015251655,0.1,0.036135792083633,True
pud,equalize,359,2461026545,0.1,0.008083908381390082,True
pud,equalize,360,2066178712,0.1,0.05908670282346293,True
pud,equalize,361,2576131802,0.1,0.04312183089156738,True
pud,equalize,362,2956730044,0.1,0.08405636531301822,True
pud,equalize,363,2699460653,0.1,0.012645138867235351,True
pud,equalize,364,658954179,0.1,0.05195861705908181,True
pud,equalize,365,393553201,0.1,0.023660389757946265,True
pud,equalize,366,3437692701,0.1,0.06044461406584786,True
pud,equalize,367,2229563816,0.1,0.07855741911713178,True
pud,equalize,368,1604318962,0.1,0.05219910814213982,True
pud,equalize,369,2290550440,0.1,0.06726434562922366,True
pud,equalize,370,3027876271,0.1,0.05998106771718468,True
pud,equalize,371,3321089245,0.1,0.07747935890061644,True
pud,equalize,372,189715883,0.1,0.014887945657899316,True
pud,equalize,373,2470656339,0.1,0.0740279133394558,True
pud,equalize,374,328482753,0.1,0.07802322871760178,True
pud,equalize,375,3082508461,0.1,0.026534077124379076,True
pud,equalize,376,3691401914,0.1,0.08285322997733963,True
pud,equalize,377,4225022742,0.1,0.07911503528491816,True
pud,equalize,378,2419870935,0.1,0.09925090748274878,True
pud,equalize,379,523197408,0.1,0.07036672041725997,True
pud,equalize,380,1481040556,0.1,0.032242475512968626,True
pud,equalize,381,381503308,0.1,0.0238514621035988,True
pud,equalize,382,3218800627,0.1,0.04368227455398397,True
pud,equalize,383,1366185683,0.1,0.03339832784335991,True
pud,equalize,384,4180642315,0.1,0.02763187228845289,True
pud,equalize,385,3632252439,0.1,0.055491992698483705,True
pud,equalize,386,4041599565,0.1,0.09246220448704165,True
pud,equalize,387,1976281771,0.1,0.00380547825637928,True
pud,equalize,388,2656698109,0.1,0.01958859160977834,True
pud,equalize,389,1715996610,0.1,0.03705161231619308,True
pud,equalize,390,2298781129,0.1,0.06674276525168753,True
pud,equalize,391,728240136,0.1,0.037468186520495474,True
pud,equalize,392,3585044697,0.1,0.08711667239561921,True
pud,equalize,393,135294954,0.1,0.006392207729271838,True
pud,equalize,394,1242145202,0.1,0.06276223930354556,True
pud,equalize,395,3634857437,0.1,0.09196721394136097,True
pud,equalize,396,123431712,0.1,0.0152700813389679,True
pud,equalize,397,836606995,0.1,0.07927444966372965,True
pud,equalize,398,1205122411,0.1,0.016546063839828398,True
pud,equalize,399,3692308170,0.1,0.06307278749848887,True
pud,equalize,400,650433341,0.1,0.09253050728112802,True
pud,equalize,401,2463775269,0.1,0.07696018266123894,True
pud,equalize,402,1670193861,0.1,0.09132842872393278,True
pud,equalize,403,126863761,0.1,0.08657418880888873,True
pud,equalize,404,386153686,0.1,0.00599577926740228,True
pud,equalize,405,3760073777,0.1,0.05087220257893417,True
pud,equalize,406,575132216,0.1,0.010664031860404556,True
pud,equalize,407,1591037316,0.1,0.029748251903509396,True
pud,equalize,408,1660967952,0.1,0.03765324812373602,True
pud,equalize,409,1434335508,0.1,0.09443126417952707,True
pud,equalize,410,1203769207,0.1,0.04576708232467741,True
pud,equalize,411,2749599329,0.1,0.018794264561294318,True
pud,equalize,412,2336486499,0.1,0.02245201732283855,True
pud,equalize,413,3675638943,0.1,0.04842647037650142,True
pud,equalize,414,624229920,0.1,0.08716206677402294,True
pud,equalize,415,1401281471,0.1,0.0831270643128298,True
pud,equalize,416,1893613437,0.1,0.012876938413014339,True
pud,equalize,417,2407963050,0.1,0.03830244097591047,True
pud,equalize,418,3022104057,0.1,0.09056519325852598,True
pud,equalize,419,1123483446,0.1,0.08129924202047827,True
pud,equalize,420,4005149529,0.1,0.09330277908212793,True
pud,equalize,421,144514342,0.1,0.07144965226343501,True
pud,equalize,422,601905798,0.1,0.05282836811423536,True
pud,equalize,423,1267482485,0.1,0.03919135932447337,True
pud,equalize,424,4092963661,0.1,0.07580743709400667,True
pud,equalize,425,1840515518,0.1,0.04197917551866284,True
pud,equalize,426,2781873226,0.1,0.021322890724652422,True
pud,equalize,427,2760399510,0.1,0.07267681503729229,True
pud,equalize,428,3222486700,0.1,0.043869266749846175,True
pud,equalize,429,3952547169,0.1,0.09318045905593164,True
pud,equalize,430,1419789711,0.1,0.028247008761550275,True
pud,equalize,431,2250167674,0.1,0.06449668015437714,True
pud,equalize,432,2819185529,0.1,0.030935244613950197,True
pud,equalize,433,223008295,0.1,0.08091318154077788,True
pud,equalize,434,3030559471,0.1,0.03134562640769847,True
pud,equalize,435,3424782972,0.1,0.06013357499088062,True
pud,equalize,436,3653068498,0.1,0.004152651521403816,True
pud,equalize,437,848670788,0.1,0.02475443086681879,True
pud,equalize,438,1359501927,0.1,0.05054007519580292,True
pud,equalize,439,2548172161,0.1,0.06119830955085666,True
pud,equalize,440,3175193072,0.1,0.006959273375503883,True
pud,equalize,441,1952440645,0.1,0.019836865550678817,True
pud,equalize,442,3802171933,0.1,0.038038807372433384,True
pud,equalize,443,199554650,0.1,0.029215526331327714,True
pud,equalize,444,988448871,0.1,0.017630526249655745,True
pud,equalize,445,1269904297,0.1,0.09105957870412523,True
pud,equalize,446,1061293330,0.1,0.05242724270267893,True
pud,equalize,447,1213284846,0.1,0.04482806721591825,True
pud,equalize,448,3841684892,0.1,0.051849385691526965,True
pud,equalize,449,3980793225,0.1,0.028964031967196737,True
pud,equalize,450,999890516,0.1,0.06938225962492442,True
pud,equalize,451,981575078,0.1,0.08091771209578844,True
pud,equalize,452,209429443,0.1,0.024509380439885754,True
pud,equalize,453,563131492,0.1,0.027075525510145217,True
pud,equalize,454,3085034246,0.1,0.08857104921190195,True
pud,equalize,455,2259849013,0.1,0.015744659041296096,True
pud,equalize,456,3372014232,0.1,0.09158258430949598,True
pud,equalize,457,4089252686,0.1,0.022685432474304268,True
pud,equalize,458,3737836066,0.1,0.06545520937446792,True
pud,equalize,459,206544352,0.1,0.0584994929938683,True
pud,equalize,460,3516516573,0.1,0.025311845286912205,True
pud,equalize,461,611647353,0.1,0.0893289012698676,True
pud,equalize,462,2785210553,0.1,0.0840052540993162,True
pud,equalize,463,3733724242,0.1,0.051497525161040836,True
pud,equalize,464,1009691246,0.1,0.06365503851799782,True
pud,equalize,465,2935663173,0.1,0.07613729190354351,True
pud,equalize,466,4256069852,0.1,0.01812267531951092,True
pud,equalize,467,755224180,0.1,0.030846916188295628,True
pud,equalize,468,784819306,0.1,0.01673009565734306,True
pud,equalize,469,3040827733,0.1,0.02881785102462131,True
pud,equalize,470,2201507052,0.1,0.09032182394546429,True
pud,equalize,471,775360838,0.1,0.07306323969213616,True
pud,equalize,472,659093568,0.1,0.07097727802911229,True
pud,equalize,473,4270194182,0.1,0.06320911338483372,True
pud,equalize,474,2813464714,0.1,0.041962219324973286,True
pud,equalize,475,3952854619,0.1,0.08048769915530513,True
pud,equalize,476,1949296901,0.1,0.04364219625066083,True
pud,equalize,477,3258281182,0.1,0.05969369834181654,True
pud,equalize,478,2569351835,0.1,0.028230531170098428,True
pud,equalize,479,1194347441,0.1,0.05844330315468217,True
pud,equalize,480,2682135920,0.1,0.010309288227396785,True
pud,equalize,481,512040512,0.1,0.056573747882005004,True
pud,equalize,482,3567538416,0.1,0.06362324677982627,True
pud,equalize,483,2317520205,0.1,0.0028131127871884546,True
